"","market_id","created_at","actual_delivery_time","store_id","store_primary_category","order_protocol","total_items","subtotal","num_distinct_items","min_item_price","max_item_price","total_onshift_dashers","total_busy_dashers","total_outstanding_orders","estimated_order_place_duration","estimated_store_to_consumer_driving_duration"
"222",4,2015-02-11 05:02:45,2015-02-11 05:27:48,6503,"dessert",5,1,1250,1,1250,1250,36,32,38,251,619
"223",4,2015-01-29 04:02:34,2015-01-29 04:55:21,5361,"indian",1,2,2297,2,1099,1198,55,33,44,446,582
"224",2,2015-02-11 02:11:55,2015-02-11 03:25:43,6281,"dessert",1,3,4985,3,1395,2095,47,48,67,446,766
"225",6,2015-02-06 01:54:27,2015-02-06 02:48:09,6119,"chinese",3,3,3885,3,795,1695,112,75,89,446,522
"226",4,2015-01-24 03:52:20,2015-01-24 04:33:19,3389,NA,3,2,3099,2,1500,1599,61,65,99,251,436
"227",1,2015-02-04 03:53:38,2015-02-04 04:22:17,4888,"mediterranean",1,4,2449,4,150,1450,46,49,58,446,111
"228",2,2015-02-10 05:14:42,2015-02-10 05:43:08,2794,"italian",3,1,3398,1,2299,2299,18,15,16,251,247
"229",2,2015-02-18 04:07:21,2015-02-18 04:54:12,5540,"indian",5,6,2473,4,150,925,43,42,56,251,118
"230",4,2015-01-23 04:06:03,2015-01-23 04:37:51,6275,"thai",2,1,1200,1,1200,1200,37,44,52,251,499
"231",4,2015-02-18 01:52:28,2015-02-18 03:15:35,1858,"pizza",1,1,1450,1,1275,1275,78,75,125,446,532
"232",1,2015-02-18 03:41:00,2015-02-18 04:46:09,6295,"japanese",1,1,1320,1,1045,1045,10,10,16,446,657
"233",4,2015-01-26 01:04:50,2015-01-26 01:34:06,2160,"hawaiian",4,2,2143,2,906,1164,6,11,13,251,236
"234",4,2015-01-30 02:34:19,2015-01-30 03:17:26,3748,"mediterranean",2,2,1775,2,795,895,100,89,136,251,458
"235",3,2015-01-26 04:26:58,2015-01-26 05:08:55,1068,"sushi",1,2,1645,2,750,895,0,0,0,446,703
"236",2,2015-02-13 03:34:57,2015-02-13 05:03:42,6281,"dessert",1,2,1590,1,795,795,71,57,93,446,953
"237",1,2015-02-13 01:48:53,2015-02-13 02:43:00,6254,"american",1,2,1800,2,650,1150,3,3,4,446,189
"238",4,2015-02-07 20:47:33,2015-02-07 21:21:44,3620,"burger",5,4,2776,2,569,819,50,51,63,251,765
"239",2,2015-02-17 00:56:24,2015-02-17 01:41:34,5815,"pizza",3,5,3905,5,549,1079,22,11,12,251,758
"240",4,2015-02-07 01:51:40,2015-02-07 02:46:41,6155,"pizza",3,3,3700,3,500,1700,125,118,204,251,780
"241",2,2015-02-01 21:28:21,2015-02-01 23:21:00,4862,"sandwich",3,2,2110,2,999,1111,62,61,87,251,684
"242",1,2015-02-11 19:57:21,2015-02-11 21:23:27,3722,"cafe",3,6,5275,5,350,1490,22,22,20,251,350
"243",2,2015-01-24 19:38:52,2015-01-24 20:49:28,2063,"malaysian",3,5,3610,5,200,1395,24,45,34,251,760
"244",4,2015-01-30 19:21:13,2015-01-30 20:37:56,326,"mediterranean",2,6,5690,6,425,1250,65,53,139,251,937
"245",4,2015-02-15 23:06:49,2015-02-15 23:49:53,357,"japanese",5,2,1900,1,950,950,34,29,33,251,869
"246",1,2015-01-25 02:14:28,2015-01-25 03:11:57,6025,"american",1,3,2800,3,0,1200,41,43,68,446,632
"247",5,2015-01-30 01:12:31,2015-01-30 01:57:22,4860,"fast",4,4,871,4,0,400,20,17,17,251,428
"248",4,2015-01-25 01:19:38,2015-01-25 02:08:37,4501,"pizza",5,1,2150,1,1700,1700,80,92,85,251,824
"249",4,2015-01-24 02:45:36,2015-01-24 03:32:46,5184,"middle-eastern",5,3,1497,3,299,799,127,122,198,251,698
"250",5,2015-02-09 18:46:59,2015-02-09 19:32:47,5221,"vietnamese",1,2,1325,2,350,975,6,1,1,446,593
"251",2,2015-01-31 00:33:31,2015-01-31 01:23:29,1185,"dessert",5,2,2290,2,1095,1195,49,48,57,251,879
"252",4,2015-01-24 02:36:27,2015-01-24 03:39:21,606,"chinese",5,2,1520,2,695,825,128,125,198,251,467
"253",1,2015-02-15 17:01:26,2015-02-15 17:59:22,6347,"american",1,4,3445,3,395,1150,8,8,13,446,992
"254",2,2015-01-30 23:20:20,2015-01-30 23:43:52,6954,"american",1,2,2100,2,700,1100,18,17,22,446,79
"255",4,2015-02-11 02:04:24,2015-02-11 02:56:30,3937,"salad",5,4,3705,4,330,1375,89,86,146,251,461
"256",2,2015-02-14 02:44:20,2015-02-14 03:16:26,5754,"persian",2,2,2998,1,1499,1499,146,124,210,251,244
"257",5,2015-01-27 21:30:09,2015-01-27 21:59:12,4679,"japanese",1,6,4700,6,550,1050,14,8,7,446,438
"258",4,2015-02-03 01:23:10,2015-02-03 02:07:42,2296,"italian",5,1,2050,1,1850,1850,53,50,94,251,289
"259",2,2015-02-15 22:36:34,2015-02-15 23:19:44,2407,"fast",4,4,720,2,121,187,72,65,85,251,396
"260",5,2015-02-12 03:54:22,2015-02-12 04:22:54,1919,"indian",3,2,898,2,199,699,57,31,43,251,555
"261",2,2015-02-18 00:52:31,2015-02-18 01:41:59,4631,"mexican",3,2,1650,2,395,1255,48,40,39,251,907
"262",4,2015-02-02 19:51:43,2015-02-02 20:32:49,77,"japanese",3,3,1940,3,550,695,53,52,70,251,853
"263",5,2015-01-24 21:24:37,2015-01-24 22:00:40,5598,"cafe",4,1,605,1,395,395,9,8,7,251,334
"264",5,2015-02-09 22:15:51,2015-02-09 22:55:56,648,"burger",1,3,1686,3,330,762,22,20,34,446,492
"265",2,2015-02-04 00:59:56,2015-02-04 01:49:02,809,"salad",3,1,929,1,879,879,46,42,55,251,573
"266",3,2015-02-15 02:47:26,2015-02-15 04:02:45,5795,"dessert",1,4,3080,4,695,795,40,40,47,446,506
"267",1,2015-02-14 23:04:05,2015-02-14 23:36:35,5665,"barbecue",1,7,4975,6,100,1900,7,5,5,446,694
"268",1,2015-01-27 04:28:38,2015-01-27 05:02:33,856,"italian",1,3,3300,3,900,1400,39,32,32,446,563
"269",2,2015-01-31 01:44:55,2015-01-31 02:29:15,5191,"chinese",1,6,6080,6,898,1220,106,82,157,446,562
"270",1,2015-02-05 22:19:30,2015-02-05 22:38:05,2820,"breakfast",1,2,1595,2,300,1295,18,7,7,446,276
"271",2,2015-02-15 02:07:05,2015-02-15 03:08:48,1863,"japanese",1,3,1625,3,475,575,94,64,118,446,725
"272",2,2015-02-15 02:47:59,2015-02-15 03:53:45,1683,"pizza",3,1,2005,1,1735,1735,124,115,197,251,315
"273",4,2015-01-23 21:37:44,2015-01-23 22:17:02,326,"mediterranean",2,5,3665,5,425,895,32,35,33,251,218
"274",2,2015-01-27 01:50:54,2015-01-27 02:39:00,2876,"pizza",3,4,4342,3,269,1425,73,92,90,251,835
"275",1,2015-02-16 20:45:47,2015-02-16 21:35:29,2966,"dessert",4,1,799,1,799,799,25,25,34,251,618
"276",4,2015-02-08 20:47:16,2015-02-08 21:17:24,5085,"sandwich",3,2,1575,2,425,1000,36,30,32,251,443
"277",2,2015-02-08 22:18:34,2015-02-08 23:16:21,1311,"american",3,1,3699,1,3699,3699,67,56,59,251,783
"278",4,2015-01-25 03:04:57,2015-01-25 03:56:17,239,"catering",3,5,6650,5,250,1800,101,125,171,251,423
"279",3,2015-01-25 00:07:00,2015-01-25 01:04:03,5009,"mediterranean",1,1,1134,1,1134,1134,16,15,13,446,192
"280",2,2015-01-28 01:54:04,2015-01-28 02:28:14,6248,"mediterranean",2,4,1675,3,200,600,41,40,46,251,531
"281",3,2015-02-01 20:14:42,2015-02-01 20:43:24,5293,"sandwich",1,2,1048,2,249,799,2,2,1,446,80
"282",2,2015-01-25 06:50:14,2015-01-25 07:19:59,5323,"pizza",4,4,2615,4,185,875,6,29,7,446,511
"283",2,2015-02-01 03:04:50,2015-02-01 04:07:05,1123,"burger",4,3,1217,3,229,679,108,105,188,251,554
"284",3,2015-01-23 00:51:11,2015-01-23 02:00:48,4494,"pizza",2,3,3596,3,699,1449,33,27,28,251,681
"285",4,2015-02-16 04:38:26,2015-02-16 05:11:12,3032,"thai",3,4,2580,3,195,995,74,67,73,251,151
"286",4,2015-02-02 02:25:31,2015-02-02 03:33:08,3357,"indian",3,2,2098,2,999,1099,65,62,131,251,269
"287",1,2015-02-09 03:23:15,2015-02-09 04:47:14,5103,"pizza",1,1,1922,1,1813,1758,8,19,22,446,446
"288",4,2015-01-28 03:45:54,2015-01-28 04:33:02,5168,"salad",3,2,1498,2,659,839,81,64,90,251,794
"289",2,2015-02-06 23:14:06,2015-02-06 23:53:58,271,"fast",4,4,1216,3,169,329,19,19,21,251,205
"290",4,2015-01-30 04:03:24,2015-01-30 04:39:31,5583,"sandwich",2,4,2289,4,420,599,63,37,57,251,815
"291",3,2015-02-12 02:05:11,2015-02-12 02:55:45,6975,"mediterranean",1,8,6550,6,50,1800,6,4,3,446,52
"292",1,2015-02-11 02:02:10,2015-02-11 02:56:05,943,"salad",2,1,899,1,899,899,18,18,17,251,608
"293",1,2015-02-01 19:55:07,2015-02-01 20:25:15,5354,"dim-sum",1,4,2884,4,428,1300,8,8,14,446,335
"294",2,2015-02-12 20:12:09,2015-02-12 20:53:11,6281,"dessert",1,1,1495,1,1495,1495,51,50,80,446,177
"295",4,2015-01-22 20:44:38,2015-01-22 21:14:56,1240,"sushi",4,3,928,3,174,460,37,30,36,251,495
"296",3,2015-02-10 23:57:58,2015-02-11 00:41:22,6318,"mediterranean",4,4,2620,2,185,925,12,6,5,251,559
"297",3,2015-02-17 18:45:54,2015-02-17 19:49:39,1873,"japanese",1,6,4991,3,648,999,7,7,10,446,502
"298",4,2015-02-17 04:13:52,2015-02-17 04:34:02,6294,"burger",5,2,1400,2,704,739,37,33,48,251,313
"299",2,2015-02-06 04:22:57,2015-02-06 04:41:33,3564,"italian",3,4,4690,2,695,1650,55,42,48,251,242
"300",2,2015-02-11 03:07:52,2015-02-11 03:47:58,713,"pizza",1,3,2973,3,575,1399,104,78,119,446,475
"301",2,2015-02-07 02:59:58,2015-02-07 04:09:29,2986,"alcohol",1,5,4430,5,395,1495,134,114,204,446,588
"302",3,2015-02-18 02:27:23,2015-02-18 03:29:45,3145,"indian",1,3,5070,3,1270,2185,55,47,65,446,874
"303",1,2015-01-27 00:29:15,2015-01-27 01:01:01,6126,"burger",3,2,1268,2,539,729,21,22,22,251,250
"304",2,2015-01-23 01:02:21,2015-01-23 01:46:08,4310,"pizza",3,3,3197,3,699,1399,42,41,61,251,537
"305",2,2015-02-07 20:07:03,2015-02-07 20:38:04,5687,"greek",5,3,3897,3,899,1899,41,40,52,251,694
"306",1,2015-01-31 02:15:03,2015-01-31 03:13:19,433,"breakfast",4,3,3165,3,795,1495,45,45,63,446,561
"307",3,2015-01-22 03:29:10,2015-01-22 04:03:16,3151,"breakfast",1,1,1595,1,1595,1595,46,42,41,446,623
"308",2,2015-02-08 04:33:19,2015-02-08 05:11:48,4332,"mexican",1,3,2900,3,750,1000,89,93,144,446,622
"309",2,2015-01-25 19:27:51,2015-01-25 19:53:15,4766,"burger",5,2,1563,2,399,789,22,45,28,251,483
"310",4,2015-02-13 20:01:14,2015-02-13 20:40:58,5765,"other",3,1,795,1,795,795,52,46,57,251,500
"311",2,2015-01-23 01:13:35,2015-01-23 02:24:28,3955,"smoothie",2,9,8711,9,549,1199,50,50,62,251,791
"312",2,2015-02-12 04:45:25,2015-02-12 05:14:36,2986,"alcohol",1,4,4777,2,0,1494,32,33,53,446,358
"313",1,2015-02-01 01:43:41,2015-02-01 02:30:26,4759,"steak",1,6,5643,4,299,2099,45,45,53,446,421
"314",2,2015-01-31 01:19:45,2015-01-31 02:40:13,6871,"american",1,2,2370,1,1185,1185,36,35,49,446,564
"315",2,2015-01-28 01:48:41,2015-01-28 02:34:02,5529,"chinese",5,5,4430,5,795,1095,98,97,134,446,330
"316",2,2015-02-12 20:47:40,2015-02-12 21:16:53,1311,"american",3,1,1219,1,1219,1219,60,60,74,251,671
"317",1,2015-02-11 05:16:49,2015-02-11 05:45:40,5767,"italian",1,3,3546,3,349,1698,13,13,13,446,221
"318",2,2015-02-01 03:02:29,2015-02-01 03:43:18,6576,"mexican",5,10,3931,3,398,603,45,45,86,251,466
"319",4,2015-01-24 03:23:57,2015-01-24 04:04:29,5652,"pizza",5,2,3600,2,1200,2400,118,122,194,251,194
"320",1,2015-01-23 02:00:03,2015-01-23 02:26:50,752,"japanese",1,3,4485,3,1395,1395,65,56,56,446,302
"321",4,2015-01-24 23:11:29,2015-01-24 23:53:15,4367,"salad",2,2,1810,2,300,765,25,52,40,251,575
"322",2,2015-01-28 01:35:16,2015-01-28 02:17:23,3893,"burger",1,3,3177,3,900,1099,73,53,57,446,877
"323",4,2015-01-25 02:54:25,2015-01-25 03:54:20,5081,"mediterranean",3,2,2790,2,1345,1445,102,123,160,251,496
"324",3,2015-02-10 02:07:56,2015-02-10 02:42:06,4824,"chinese",3,6,3498,6,150,1050,9,7,8,251,400
"325",4,2015-01-30 20:56:18,2015-01-30 21:24:12,2499,"japanese",3,3,2325,3,150,1150,79,74,101,251,552
"326",4,2015-02-05 18:26:13,2015-02-05 19:05:50,3429,"american",3,2,2190,1,1095,1095,15,12,14,251,1036
"327",4,2015-02-11 01:20:13,2015-02-11 02:19:04,6151,"pizza",3,1,1774,1,1099,1099,74,69,106,251,948
"328",4,2015-02-15 23:37:25,2015-02-16 00:08:57,5797,"asian",2,2,1075,2,400,400,39,29,32,251,733
"329",4,2015-01-31 01:55:04,2015-01-31 02:37:17,4170,"alcohol",3,2,1600,2,250,1350,83,64,126,251,497
"330",1,2015-02-14 05:16:40,2015-02-14 05:59:38,5339,"italian",3,2,2240,2,895,1195,34,32,31,251,48
"331",4,2015-02-09 02:27:08,2015-02-09 03:28:46,4998,"pizza",5,2,2900,2,1200,1700,94,91,175,251,404
"332",4,2015-01-31 02:26:08,2015-01-31 03:09:27,6252,"breakfast",3,3,2240,3,495,1195,87,78,159,251,430
"333",2,2015-01-29 01:55:48,2015-01-29 02:33:46,6566,"cafe",4,6,2610,3,375,545,100,97,138,251,458
"334",2,2015-02-07 01:28:51,2015-02-07 02:07:04,665,"vietnamese",1,3,3175,3,275,1550,114,94,124,446,321
"335",5,2015-02-13 19:38:03,2015-02-13 20:33:12,13,"barbecue",1,2,2690,2,1295,1395,10,9,15,446,664
"336",2,2015-02-16 01:57:24,2015-02-16 03:12:07,3130,"italian",2,5,5585,4,695,1550,98,85,152,251,871
"337",3,2015-01-25 05:29:16,2015-01-25 05:58:42,259,"fast",4,12,1548,1,129,129,0,0,0,251,389
"338",2,2015-01-23 03:35:56,2015-01-23 04:27:37,6576,"mexican",5,2,1995,2,695,1300,41,50,72,251,620
"339",4,2015-02-05 02:01:41,2015-02-05 03:03:57,4246,"cajun",1,1,2401,1,2470,2538,63,57,94,446,439
"340",2,2015-01-29 02:02:35,2015-01-29 02:58:50,692,"seafood",5,5,3875,5,395,1295,88,85,120,251,530
"341",1,2015-01-26 01:51:46,2015-01-26 02:32:33,5994,"american",1,2,2800,2,1300,1500,36,38,57,446,707
"342",4,2015-01-24 03:38:57,2015-01-24 04:36:46,386,"other",3,8,6075,5,500,1025,123,124,166,251,776
"343",4,2015-02-14 22:35:34,2015-02-14 23:16:09,5208,"indian",5,3,2150,3,400,925,25,16,15,251,582
"344",2,2015-02-03 21:23:54,2015-02-03 22:19:32,5721,"burger",4,8,3652,3,269,729,40,40,62,251,621
"345",3,2015-02-01 03:32:04,2015-02-01 04:32:35,6877,"italian",1,7,8265,3,695,1795,57,49,44,446,502
"346",5,2015-01-27 03:40:05,2015-01-27 04:22:20,1828,"indian",3,12,6675,10,250,1125,39,50,30,251,852
"347",4,2015-02-15 01:46:02,2015-02-15 02:21:17,1951,"hawaiian",3,2,2390,2,1195,1195,86,83,148,251,205
"348",1,2015-02-14 06:11:00,2015-02-14 06:52:04,877,"american",3,3,2348,3,529,1195,0,0,0,251,228
"349",3,2015-01-23 02:52:30,2015-01-23 03:24:19,2923,"chinese",1,5,4264,4,260,1436,5,4,7,446,378
"350",4,2015-02-04 01:21:59,2015-02-04 01:51:15,1002,"dim-sum",5,4,1140,4,285,285,64,58,64,251,612
"351",5,2015-02-06 20:35:32,2015-02-06 21:18:35,6578,"japanese",3,2,2090,2,895,1195,13,10,11,251,539
"352",4,2015-02-10 20:44:31,2015-02-10 21:45:03,6849,"sandwich",1,2,630,1,315,315,4,1,1,251,440
"353",2,2015-02-08 18:14:57,2015-02-08 18:40:09,3671,"breakfast",5,2,2920,2,1245,1375,9,8,15,251,272
"354",3,2015-01-30 01:34:40,2015-01-30 02:42:23,6185,"vegetarian",1,8,6655,6,425,950,20,13,11,446,427
"355",2,2015-01-26 21:12:48,2015-01-26 21:29:02,4451,"sandwich",3,1,849,1,849,849,36,63,34,251,284
"356",3,2015-02-13 22:01:20,2015-02-13 22:39:26,1322,"pizza",3,1,895,1,895,895,4,3,3,251,821
"357",1,2015-01-25 23:13:54,2015-01-26 01:05:41,6240,"burger",6,2,748,2,229,449,20,22,35,446,713
"358",1,2015-02-13 23:58:08,2015-02-14 00:42:04,5761,"sandwich",5,4,4765,3,1095,1260,16,8,10,251,439
"359",1,2015-01-30 01:30:15,2015-01-30 02:24:25,5610,"mexican",5,2,3740,2,1295,1545,33,29,29,251,1028
"360",1,2015-01-22 04:05:15,2015-01-22 04:48:40,3689,"pizza",5,1,749,1,749,749,23,28,29,251,498
"361",4,2015-01-27 01:45:46,2015-01-27 02:38:49,606,"chinese",5,3,2640,3,150,1295,80,109,124,251,884
"362",2,2015-02-15 18:08:06,2015-02-15 18:46:40,6904,"american",2,6,8074,4,1308,1428,30,29,41,251,592
"363",2,2015-02-16 23:08:33,2015-02-17 00:15:15,413,"sandwich",3,3,2465,3,329,479,14,13,17,251,900
"364",1,2015-01-23 17:44:34,2015-01-23 18:35:31,53,"dessert",4,4,3045,2,99,799,2,2,6,251,794
"365",1,2015-02-11 02:23:54,2015-02-11 03:38:55,4573,"mexican",1,2,2236,2,440,1653,14,5,13,446,618
"366",1,2015-02-13 04:10:07,2015-02-13 04:35:50,217,"vietnamese",5,2,1840,2,805,1035,28,27,31,251,277
"367",1,2015-02-10 02:42:41,2015-02-10 03:45:06,2761,"american",1,3,5200,3,1400,2000,41,41,41,446,861
"368",2,2015-02-14 01:38:57,2015-02-14 02:17:49,6576,"mexican",5,5,2011,5,287,675,51,46,58,251,845
"369",1,2015-02-03 22:06:36,2015-02-03 22:55:21,3215,"mexican",5,3,2395,2,625,785,20,21,23,446,612
"370",1,2015-02-11 03:36:15,2015-02-11 04:19:55,6448,"vietnamese",1,3,1650,3,200,950,22,22,35,446,543
"371",2,2015-02-16 04:23:13,2015-02-16 04:49:00,6388,"dessert",5,2,1590,2,495,1095,120,115,140,251,277
"372",4,2015-01-30 03:34:47,2015-01-30 04:12:25,254,"italian",1,2,1900,2,500,1200,72,57,85,446,581
"373",3,2015-02-04 23:47:42,2015-02-05 00:18:08,6560,"catering",1,2,1690,2,495,1195,13,7,7,446,143
"374",1,2015-01-23 17:16:46,2015-01-23 17:55:25,2744,"smoothie",2,3,1650,3,350,650,0,0,0,251,538
"375",2,2015-02-06 04:28:32,2015-02-06 05:22:47,5410,"american",1,3,2970,3,325,1550,68,62,71,446,547
"376",2,2015-01-29 01:50:49,2015-01-29 02:46:54,384,"japanese",3,4,1760,4,390,465,97,97,121,251,530
"377",2,2015-02-07 06:29:41,2015-02-07 07:07:17,6865,"mexican",5,6,4334,4,349,799,30,29,36,251,477
"378",3,2015-02-16 00:00:30,2015-02-16 00:34:52,4781,"other",5,4,2675,4,279,999,30,21,19,251,680
"379",2,2015-01-28 00:11:12,2015-01-28 00:50:41,1539,"pizza",3,1,2499,1,1899,1899,40,30,32,251,853
"380",5,2015-02-01 23:15:59,2015-02-01 23:52:01,4722,"american",4,1,889,1,889,889,12,13,12,251,602
"381",2,2015-02-05 01:57:47,2015-02-05 02:44:26,408,"italian",5,3,2675,2,500,600,80,64,102,251,207
"382",1,2015-01-30 22:57:25,2015-01-31 00:36:49,3137,"sandwich",4,2,2390,1,1195,1195,10,11,12,251,863
"383",2,2015-02-04 20:33:48,2015-02-04 21:48:36,1390,"mexican",5,4,1559,2,225,511,63,52,89,251,860
"384",2,2015-02-05 04:16:26,2015-02-05 05:18:32,2687,"chinese",3,6,5870,6,695,1095,55,58,117,251,594
"385",2,2015-02-03 20:47:14,2015-02-03 21:32:43,355,"burger",4,3,1753,3,279,895,45,47,73,251,570
"386",2,2015-01-22 03:36:54,2015-01-22 04:54:06,6566,"cafe",4,3,1125,1,375,375,85,80,107,251,509
"387",1,2015-02-08 20:02:26,2015-02-08 20:54:10,4677,"mediterranean",3,5,2147,4,99,799,50,50,62,251,676
"388",3,2015-01-31 04:00:35,2015-01-31 05:12:33,5336,"japanese",1,1,1045,1,1045,1045,34,35,39,446,772
"389",4,2015-02-11 03:59:43,2015-02-11 04:30:24,5585,"japanese",3,7,5175,6,150,1195,50,36,47,251,578
"390",1,2015-02-08 05:10:48,2015-02-08 06:04:09,3357,"pizza",2,4,5596,3,1299,1499,37,41,55,251,462
"391",1,2015-02-06 20:55:25,2015-02-06 21:44:42,1145,"pizza",5,4,2750,4,300,1100,31,32,35,251,715
"392",1,2015-01-27 03:51:25,2015-01-27 04:27:39,3175,"burger",1,2,3025,1,1000,1000,47,47,59,446,434
"393",2,2015-02-04 17:57:09,2015-02-04 18:46:11,1546,"mexican",1,5,3523,3,375,1299,4,4,7,446,310
"394",2,2015-02-17 02:29:25,2015-02-17 02:57:55,4102,"alcohol",5,1,800,1,800,800,89,53,73,251,407
"395",4,2015-02-04 19:34:32,2015-02-04 20:06:54,77,"japanese",3,5,3440,4,150,1295,54,51,65,251,552
"396",3,2015-02-16 02:02:27,2015-02-16 02:55:26,1153,"dim-sum",1,5,3410,5,150,1045,51,50,56,446,337
"397",1,2015-02-06 01:31:51,2015-02-06 02:18:35,1441,"middle-eastern",1,4,3142,4,389,939,12,8,9,446,301
"398",1,2015-01-30 22:34:38,2015-01-31 00:34:08,6807,"chinese",2,4,1290,3,160,710,2,3,3,251,499
"399",4,2015-02-11 02:16:00,2015-02-11 03:01:55,4025,"thai",5,7,4640,6,250,1095,87,86,155,251,687
"400",1,2015-02-10 21:03:27,2015-02-10 21:49:45,2724,"pizza",3,1,1095,1,1095,1095,31,28,28,251,928
"401",5,2015-01-30 21:12:15,2015-01-30 22:08:00,3618,"fast",4,4,1606,4,199,519,19,10,9,251,953
"402",3,2015-01-31 03:49:04,2015-01-31 04:56:04,3436,"indian",2,5,4095,4,249,1199,33,35,46,251,505
"403",1,2015-02-16 05:14:30,2015-02-16 06:22:35,360,"sandwich",5,2,1798,1,899,899,6,6,11,251,557
"404",2,2015-02-07 22:44:09,2015-02-07 23:39:38,1194,"pizza",3,4,3143,3,125,1524,48,49,62,251,460
"405",1,2015-01-26 21:15:37,2015-01-26 21:53:08,6172,"sandwich",3,3,3840,3,1095,1450,13,16,16,251,220
"406",1,2015-02-18 02:16:25,2015-02-18 02:55:57,1469,"pizza",5,2,2250,2,1050,1050,43,43,49,251,404
"407",4,2015-01-31 01:17:08,2015-01-31 02:10:43,3388,NA,5,3,2297,2,99,1099,74,58,109,251,402
"408",4,2015-02-04 04:54:02,2015-02-04 05:49:17,4232,"indian",3,12,7100,8,200,1495,34,31,34,251,716
"409",1,2015-01-22 20:14:06,2015-01-22 21:31:30,943,"salad",2,3,3072,3,749,974,26,26,33,251,560
"410",4,2015-01-23 20:02:35,2015-01-23 20:34:26,2588,"american",1,2,1730,2,435,1295,70,69,87,446,680
"411",2,2015-01-25 02:57:06,2015-01-25 04:30:10,1661,"dessert",1,2,2990,2,1495,1495,119,123,183,446,841
"412",1,2015-02-07 03:35:35,2015-02-07 04:13:18,1266,"mexican",5,3,3343,3,460,1456,63,66,92,251,518
"413",1,2015-02-01 02:33:23,2015-02-01 03:27:07,4760,"vietnamese",1,3,2550,2,850,850,63,61,75,446,651
"414",1,2015-01-24 04:00:09,2015-01-24 04:44:27,1028,"fast",4,3,3629,3,265,2699,63,64,74,251,735
"415",2,2015-02-13 04:17:39,2015-02-13 04:59:24,5286,"mexican",1,1,2000,1,2000,2000,103,94,124,446,545
"416",3,2015-01-24 20:05:24,2015-01-24 20:48:57,2569,"other",3,5,3950,2,650,825,9,8,13,251,698
"417",2,2015-02-12 02:34:53,2015-02-12 03:30:47,6281,"dessert",1,2,2125,2,495,1630,62,62,83,446,391
"418",1,2015-02-16 20:57:47,2015-02-16 21:42:27,2459,"smoothie",2,3,1950,3,650,650,15,15,22,251,683
"419",2,2015-01-31 17:46:18,2015-01-31 18:24:21,681,"smoothie",2,1,11990,1,3990,3990,7,8,10,251,781
"420",4,2015-02-08 01:22:17,2015-02-08 01:52:07,1260,"pizza",5,2,3763,2,1225,1616,56,50,71,251,276
"421",3,2015-02-17 02:18:52,2015-02-17 02:59:31,5586,"cafe",1,2,1590,2,595,995,7,5,4,446,93
"422",2,2015-02-14 02:51:41,2015-02-14 03:49:26,459,"italian",5,2,2000,2,600,1400,151,120,218,251,654
"423",4,2015-02-06 22:19:33,2015-02-06 23:22:29,6889,"dessert",1,1,1795,1,1795,1795,29,27,31,446,686
"424",2,2015-02-14 04:47:27,2015-02-14 05:45:41,4210,"mexican",2,2,1690,1,745,745,100,97,147,251,759
"425",2,2015-02-05 19:30:30,2015-02-05 20:09:20,1278,"fast",3,3,1107,1,369,369,41,36,53,251,262
"426",1,2015-01-22 04:05:23,2015-01-22 04:46:01,6827,"salad",5,1,1540,1,1540,1540,55,53,55,251,525
"427",1,2015-02-17 02:57:04,2015-02-17 03:37:45,2260,"thai",1,2,1990,2,995,995,58,44,51,446,918
"428",2,2015-01-24 03:15:19,2015-01-24 04:11:17,1686,"mexican",5,2,1598,1,799,799,131,137,252,251,623
"429",4,2015-02-06 22:20:53,2015-02-06 22:58:43,3877,"pizza",2,2,1590,1,795,795,8,6,5,251,465
"430",5,2015-02-14 04:36:13,2015-02-14 05:23:28,4866,"thai",1,6,6375,4,650,1250,57,41,60,446,470
"431",2,2015-02-06 02:32:46,2015-02-06 03:27:48,874,"italian",3,2,3190,1,1595,1595,66,52,73,251,538
"432",1,2015-02-14 03:00:57,2015-02-14 04:12:12,2938,"pizza",1,2,2390,1,795,795,26,26,41,446,193
"433",2,2015-01-25 03:25:01,2015-01-25 04:16:44,245,"sushi",5,6,3080,4,495,595,95,120,141,251,585
"434",4,2015-02-09 03:53:27,2015-02-09 04:35:46,5648,"chinese",4,3,1610,2,190,710,80,75,124,251,764
"435",4,2015-02-10 21:26:39,2015-02-10 22:01:42,5797,"asian",2,5,2300,4,375,450,46,36,44,251,587
"436",2,2015-01-25 05:35:53,2015-01-25 06:15:17,2069,"american",3,2,1841,2,229,1612,44,56,47,251,468
"437",2,2015-02-03 04:30:03,2015-02-03 04:59:16,6074,"sushi",5,5,3650,5,550,950,47,46,61,251,190
"438",2,2015-02-09 01:59:22,2015-02-09 02:50:53,4050,NA,2,7,7505,7,175,1595,118,68,141,251,620
"439",5,2015-01-28 19:52:22,2015-01-28 20:44:01,386,"mediterranean",1,1,1650,1,1350,1350,66,65,79,251,806
"440",3,2015-02-04 22:02:21,2015-02-04 22:34:01,1157,"fast",1,2,1656,2,750,756,8,5,4,446,887
"441",2,2015-02-08 02:13:10,2015-02-08 03:02:22,4883,"japanese",1,10,5375,8,195,875,131,97,154,446,757
"442",1,2015-02-12 20:00:50,2015-02-12 21:12:21,415,"japanese",3,10,4370,4,195,575,20,21,18,251,564
"443",3,2015-02-08 22:14:56,2015-02-08 22:34:15,6268,"breakfast",1,2,1100,1,550,550,21,22,18,446,127
